Age,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,YearsSinceLastPromotion,YearsWithCurrManager,AvgWorkingHours,BusinessTravel,JobLevel,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
-0.5052241026582316,-1.1989778467157899,-0.11529291177486092,-4.818841679306416,0.0,0.7066950526114236,1.3901695698236682,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.15032372439745278,0.5574929506502402,0.20207864348008092,-4.818841679306416,-0.5,0.7066950526114236,-0.5778521168832832,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5589469423240554,0.5574929506502402,0.5957291032725254,0.0,0.0,-0.2933049473885764,-0.345138161243407,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8997111960357563,-0.4425070493497599,-0.7332182340657576,-2.409420839653208,0.0,0.0,0.1477240739940833,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22261850551953924,0.5574929506502402,0.20207864348008092,-4.818841679306416,-0.5,-1.4133901052228475,1.321637215087912,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.1586792280246706,-0.4425070493497599,-1.5716906501220451,0.0,0.29248125036057804,-0.2933049473885764,0.15714520293453008,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4947758973417684,-1.1989778467157899,0.0,-1.0,0.0,0.8267802104456952,-0.6903920424069765,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6173373663844823,-0.4425070493497599,-1.5716906501220451,-1.0,0.29248125036057804,-0.2933049473885764,-0.5862472199550889,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.2931280466165057,0.5574929506502402,0.3751820095071345,-1.0,1.292481250360578,-0.7066950526114237,0.38477128283029916,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.1586792280246706,-1.1989778467157899,-0.5467483232351783,1.4094208396532086,0.0,-0.2933049473885764,1.330422326407703,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3266977655264821,-0.4425070493497599,-0.24274331278376166,-4.818841679306416,-0.5,0.7066950526114236,0.32282180663558724,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3266977655264821,-0.4425070493497599,0.0,-2.409420839653208,-0.5,0.934200044564944,0.0446296946018203,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.427619883558157,1.1989778467157903,0.0,0.0,0.29248125036057804,-0.2933049473885764,-0.4634180270735154,1.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.24145288816225194,-0.4425070493497599,0.3751820095071345,-4.818841679306416,0.29248125036057804,1.2772487817310145,0.13222514618564393,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3266977655264821,-1.1989778467157899,-1.2236931553477532,0.0,0.29248125036057804,-0.2933049473885764,-0.8964833990288573,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.07615094825392892,0.9247041696625751,-0.24274331278376166,0.0,0.6609640474436811,0.0,-0.3947552809919947,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.9031248142870896,-0.4425070493497599,-2.9006379874603283,0.0,-0.5,-1.4133901052228475,-0.6496643543812798,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.24145288816225194,-0.4425070493497599,-0.24274331278376166,1.9452577742021828,0.0,0.5705537291195905,0.23948361654178627,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4291295274353329,-1.1989778467157899,0.0,-1.0,0.9999999999999999,0.8267802104456952,1.2999905658406639,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4947758973417684,-0.4425070493497599,-0.11529291177486092,-1.0,-0.5,-1.4133901052228475,-0.7853747541984692,2.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.24145288816225194,0.5574929506502402,-0.11529291177486092,0.0,0.0,-0.2933049473885764,-0.5070577909590467,1.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.7958637035162318,1.3139637480162705,-0.5467483232351783,0.0,0.29248125036057804,-0.2933049473885764,-0.7340502577510156,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5052241026582316,-0.4425070493497599,0.0,-1.0,1.0849625007211563,0.934200044564944,-0.9477066780564621,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.07823753316750583,-0.4425070493497599,-2.0621655714040408,-1.0,-0.5,-0.7066950526114237,-0.21241348287803097,1.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4291295274353329,-1.1989778467157899,-0.3852207392914659,-1.0,-0.5,0.22750499195351992,-0.455499525626982,2.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3619383961565361,0.0,-0.3852207392914659,-1.0,-0.5,0.0,1.6134309037798462,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6217075198401895,0.5574929506502402,-0.11529291177486092,-1.0,-0.5,0.0,0.30035868861519904,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.3139637480162702,0.45325167676482175,1.4094208396532086,-0.5,-0.7066950526114237,1.2445864297372837,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.9031248142870896,-0.4425070493497599,-2.9006379874603283,0.0,-0.5,-1.4133901052228475,-0.20358556072836065,1.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3619383961565361,-0.4425070493497599,-0.24274331278376166,0.0,0.9999999999999999,0.7066950526114236,0.03177758315189454,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.414565969972022,0.0,-0.11529291177486092,0.0,0.0,0.22750499195351992,-0.5430236203456545,2.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.24145288816225194,0.3139637480162702,-0.3852207392914659,0.0,-0.5,0.0,1.1667226850997852,1.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24145288816225194,-1.1989778467157899,0.45325167676482175,-4.818841679306416,0.6609640474436811,1.0313731045156602,-0.7618218002519997,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3266977655264821,1.0704345453823,0.0,-1.0,-0.5,0.7066950526114236,-0.030978548659310184,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0074783752753138,-0.4425070493497599,-0.7332182340657576,-1.0,0.0,0.0,1.7461563889461982,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5052241026582316,1.3139637480162705,0.0,-1.0,-0.5,0.0,-0.6881047789961083,2.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0795645665052622,0.0,1.2917240928211093,0.0,0.5,0.7066950526114236,0.3893809051955994,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.414565969972022,0.5574929506502402,0.2917240928211096,0.7756602606914661,0.0,0.7066950526114236,-0.49191910028550795,1.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9163492115105147,0.0,-0.7332182340657576,0.7756602606914661,-0.5,-0.2933049473885764,-0.484229721002821,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.3324280246051667,0.0,0.9437265980468177,0.0,0.29248125036057804,-0.2933049473885764,1.1895422511847855,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.1586792280246706,-1.1989778467157899,0.0,-1.0,0.0,0.5705537291195905,0.04709746750556345,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.5988551573487113,0.0,0.0,-1.0,-0.5,-1.4133901052228475,-0.3944857510020104,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.7958637035162318,-0.4425070493497599,-0.7332182340657576,-1.0,-0.5,0.0,0.24328047174684284,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24145288816225194,-0.4425070493497599,-0.11529291177486092,0.0,-0.5,0.8267802104456952,-1.0223301899991228,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4844998651992487,-0.4425070493497599,-2.0621655714040408,0.0,0.0,-1.4133901052228475,-0.035993132894085324,1.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.15032372439745278,1.0704345453823,0.7231795042814262,0.0,0.29248125036057804,0.934200044564944,-0.0074772090589846655,2.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3266977655264821,-0.4425070493497599,-0.5467483232351783,0.7756602606914661,0.6609640474436811,-0.7066950526114237,-0.14196694000401916,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7432361297007447,1.0704345453823,0.5957291032725254,-4.818841679306416,0.0,-0.2933049473885764,0.38822889839121494,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.414565969972022,-0.4425070493497599,-0.7332182340657576,0.0,0.6609640474436811,0.0,-0.6946834865875993,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6217075198401895,0.0,-0.7332182340657576,1.4094208396532086,-0.5,-1.4133901052228475,-0.04402695463756261,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7432361297007447,1.0704345453823,0.5957291032725254,-4.818841679306416,0.0,-0.2933049473885764,0.26623731892083,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.8598029810111004,0.0,1.2533189625269003,0.0,0.29248125036057804,1.2016923360742737,0.7232974965807254,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.2360396328402725,-0.4425070493497599,-0.7332182340657576,0.0,0.0,-0.2933049473885764,0.49875444690518883,1.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
